playerID,yearID,teamID,lgID,round,POS,G,GS,InnOuts,PO,A,E,DP,TP,PB,SB,CS
caseyse01,2006,DET,AL,ALDS1,1B,4,4,105,28,3,0,3,0,,,
grandcu01,2006,DET,AL,ALDS1,CF,4,4,105,16,0,0,0,0,,,
grillja01,2006,DET,AL,ALDS1,P,1,0,1,0,0,1,0,0,,0,0
guillca01,2006,DET,AL,ALDS1,SS,4,4,105,7,8,0,2,0,,,
ingebr01,2006,DET,AL,ALDS1,3B,4,4,105,2,5,0,0,0,,,
jonesto02,2006,DET,AL,ALDS1,P,2,0,6,0,0,0,0,0,,0,0
monrocr01,2006,DET,AL,ALDS1,LF,4,4,105,10,0,0,0,0,,,
ordonma01,2006,DET,AL,ALDS1,RF,4,4,105,8,0,0,0,0,,,
polanpl01,2006,DET,AL,ALDS1,2B,4,4,105,8,13,0,3,0,,,
roberna01,2006,DET,AL,ALDS1,P,1,1,17,0,1,0,0,0,,1,1
rodriiv01,2006,DET,AL,ALDS1,C,4,4,105,25,1,0,0,0,0,1,1
rogerke01,2006,DET,AL,ALDS1,P,1,1,23,1,1,0,0,0,,0,0
verlaju01,2006,DET,AL,ALDS1,P,1,1,16,0,0,0,0,0,,0,0
walkeja01,2006,DET,AL,ALDS1,P,3,0,11,0,0,0,0,0,,0,0
zumayjo01,2006,DET,AL,ALDS1,P,2,0,6,0,0,0,0,0,,0,0
abreubo01,2006,NYA,AL,ALDS1,RF,4,4,102,4,0,0,0,0,,,
brunebr01,2006,NYA,AL,ALDS1,P,3,0,8,0,1,0,0,0,,0,0
cabreme01,2006,NYA,AL,ALDS1,LF,1,1,24,4,0,0,0,0,,,
canoro01,2006,NYA,AL,ALDS1,2B,4,4,102,11,8,0,3,0,,,
damonjo01,2006,NYA,AL,ALDS1,CF,4,4,102,13,0,0,0,0,,,
farnsky01,2006,NYA,AL,ALDS1,P,2,0,6,0,0,0,0,0,,0,0
giambja01,2006,NYA,AL,ALDS1,1B,1,1,24,4,1,0,1,0,,,
jeterde01,2006,NYA,AL,ALDS1,SS,4,4,102,7,11,1,2,0,,,
johnsra05,2006,NYA,AL,ALDS1,P,1,1,17,0,2,0,0,0,,1,1
lidleco01,2006,NYA,AL,ALDS1,P,1,0,4,0,0,0,0,0,,0,0
matsuhi01,2006,NYA,AL,ALDS1,LF,3,3,78,7,0,0,0,0,,,
mussimi01,2006,NYA,AL,ALDS1,P,1,1,21,2,3,0,0,0,,0,0
myersmi01,2006,NYA,AL,ALDS1,P,1,0,0,0,0,0,0,0,,0,0
phillan01,2006,NYA,AL,ALDS1,1B,1,0,6,2,0,0,1,0,,,
posadjo01,2006,NYA,AL,ALDS1,C,4,4,102,21,2,0,0,0,1,1,2
proctsc01,2006,NYA,AL,ALDS1,P,3,0,12,0,1,0,0,0,,0,0
riverma01,2006,NYA,AL,ALDS1,P,1,0,3,0,0,0,0,0,,0,0
rodrial01,2006,NYA,AL,ALDS1,3B,4,4,102,4,7,1,1,0,,,
sheffga01,2006,NYA,AL,ALDS1,1B,3,3,72,23,2,1,1,0,,,
villoro01,2006,NYA,AL,ALDS1,P,1,0,3,0,0,0,0,0,,0,0
wangch01,2006,NYA,AL,ALDS1,P,1,1,20,0,1,0,0,0,,0,1
wrighja02,2006,NYA,AL,ALDS1,P,1,1,8,0,0,0,0,0,,0,0
bartlja01,2006,MIN,AL,ALDS2,SS,3,3,78,5,11,2,2,0,,,
bonsebo01,2006,MIN,AL,ALDS2,P,1,1,18,1,1,0,0,0,,0,0
castilu01,2006,MIN,AL,ALDS2,2B,3,3,78,3,10,0,1,0,,,
crainje01,2006,MIN,AL,ALDS2,P,2,0,3,0,0,0,0,0,,0,0
cuddymi01,2006,MIN,AL,ALDS2,RF,3,3,78,5,0,1,0,0,,,
guerrma02,2006,MIN,AL,ALDS2,P,1,0,3,0,0,0,0,0,,0,0
hunteto01,2006,MIN,AL,ALDS2,CF,3,3,78,9,0,0,0,0,,,
mauerjo01,2006,MIN,AL,ALDS2,C,3,3,78,19,1,0,0,0,0,0,0
morneju01,2006,MIN,AL,ALDS2,1B,3,3,78,29,2,1,2,0,,,
nathajo01,2006,MIN,AL,ALDS2,P,1,0,2,0,0,0,0,0,,0,0
neshepa01,2006,MIN,AL,ALDS2,P,2,0,3,0,0,0,0,0,,0,0
perkigl01,2006,MIN,AL,ALDS2,P,1,0,1,0,0,0,0,0,,0,0
puntoni01,2006,MIN,AL,ALDS2,3B,3,3,78,3,2,0,0,0,,,
radkebr01,2006,MIN,AL,ALDS2,P,1,1,12,0,0,1,0,0,,0,0
reyesde01,2006,MIN,AL,ALDS2,P,2,0,3,0,0,0,0,0,,0,0
rincoju01,2006,MIN,AL,ALDS2,P,2,0,9,0,0,0,0,0,,0,0
santajo01,2006,MIN,AL,ALDS2,P,1,1,24,0,1,0,0,0,,0,0
whitero02,2006,MIN,AL,ALDS2,LF,3,3,78,4,0,0,0,0,,,
bradlmi01,2006,OAK,AL,ALDS2,RF,3,3,81,8,1,0,0,0,,,
calerki01,2006,OAK,AL,ALDS2,P,1,0,3,0,0,0,0,0,,1,0
chaveer01,2006,OAK,AL,ALDS2,3B,3,3,81,1,6,0,1,0,,,
duchsju01,2006,OAK,AL,ALDS2,P,2,0,12,0,0,0,0,0,,0,0
ellisma01,2006,OAK,AL,ALDS2,2B,2,2,51,7,5,0,0,0,,,
harenda01,2006,OAK,AL,ALDS2,P,1,1,18,0,1,0,0,0,,0,0
jimenda01,2006,OAK,AL,ALDS2,2B,2,1,30,1,6,0,2,0,,,
kendaja01,2006,OAK,AL,ALDS2,C,3,3,81,11,2,1,0,0,0,1,1
kotsama01,2006,OAK,AL,ALDS2,CF,3,3,81,10,0,0,0,0,,,
loaizes01,2006,OAK,AL,ALDS2,P,1,1,15,0,1,0,0,0,,0,0
paytoja01,2006,OAK,AL,ALDS2,LF,3,3,81,6,0,0,0,0,,,
scutama01,2006,OAK,AL,ALDS2,SS,3,3,81,4,13,0,1,0,,,
streehu01,2006,OAK,AL,ALDS2,P,3,0,9,0,0,0,0,0,,0,0
swishni01,2006,OAK,AL,ALDS2,1B,3,3,81,33,1,0,2,0,,,
zitoba01,2006,OAK,AL,ALDS2,P,1,1,24,0,1,0,0,0,,0,1
beltrca01,2006,NYN,NL,NLCS,CF,7,7,183,18,1,0,1,0,,,
bradfch01,2006,NYN,NL,NLCS,P,5,0,16,0,0,0,0,0,,0,0
chaveen01,2006,NYN,NL,NLCS,LF,7,6,177,16,2,0,1,0,,,
delgaca01,2006,NYN,NL,NLCS,1B,7,7,183,64,4,3,8,0,,,
felicpe01,2006,NYN,NL,NLCS,P,3,0,9,0,0,0,0,0,,0,0
floydcl01,2006,NYN,NL,NLCS,LF,1,1,6,2,0,0,0,0,,,
glavito02,2006,NYN,NL,NLCS,P,2,2,33,1,1,0,0,0,,1,1
greensh01,2006,NYN,NL,NLCS,RF,7,7,183,9,0,0,0,0,,,
heilmaa01,2006,NYN,NL,NLCS,P,3,0,13,1,0,0,0,0,,0,0
hernaro01,2006,NYN,NL,NLCS,P,3,0,7,0,0,0,0,0,,0,0
loducpa01,2006,NYN,NL,NLCS,C,7,7,183,34,1,1,1,0,0,4,1
mainejo01,2006,NYN,NL,NLCS,P,2,2,28,0,1,0,0,0,,2,0
motagu01,2006,NYN,NL,NLCS,P,5,0,13,0,1,0,0,0,,0,0
oliveda02,2006,NYN,NL,NLCS,P,1,0,18,0,2,0,0,0,,0,0
perezol01,2006,NYN,NL,NLCS,P,2,2,35,0,0,0,0,0,,1,0
reyesjo01,2006,NYN,NL,NLCS,SS,7,7,183,14,22,0,5,0,,,
trachst01,2006,NYN,NL,NLCS,P,1,1,3,0,1,0,0,0,,0,0
valenjo03,2006,NYN,NL,NLCS,2B,7,7,183,15,31,0,9,0,,,
wagnebi02,2006,NYN,NL,NLCS,P,3,0,8,0,0,0,0,0,,0,0
wrighda03,2006,NYN,NL,NLCS,3B,7,7,183,9,10,0,2,0,,,
belliro01,2006,SLN,NL,NLCS,2B,7,7,179,7,24,2,2,0,,,
bennega01,2006,SLN,NL,NLCS,C,1,0,3,0,0,0,0,0,0,0,0
carpech01,2006,SLN,NL,NLCS,P,2,2,33,2,1,0,0,0,,1,0
duncach01,2006,SLN,NL,NLCS,LF,1,1,21,1,0,0,0,0,,,
eckstda01,2006,SLN,NL,NLCS,SS,7,7,183,19,21,0,3,0,,,
edmonji01,2006,SLN,NL,NLCS,CF,7,7,180,23,0,0,0,0,,,
encarju01,2006,SLN,NL,NLCS,RF,6,6,156,7,1,0,1,0,,,
florera01,2006,SLN,NL,NLCS,P,4,0,11,0,0,0,0,0,,0,0
hancojo01,2006,SLN,NL,NLCS,P,2,0,1,0,0,0,0,0,,0,0
johnsty01,2006,SLN,NL,NLCS,P,4,0,11,0,0,0,0,0,,1,0
kinnejo01,2006,SLN,NL,NLCS,P,3,0,10,0,0,0,0,0,,0,0
loopebr01,2006,SLN,NL,NLCS,P,3,0,14,0,2,0,0,0,,2,0
milesaa01,2006,SLN,NL,NLCS,2B,1,0,4,0,0,0,0,0,,,
molinya01,2006,SLN,NL,NLCS,C,7,7,180,36,3,0,0,0,0,5,0
pujolal01,2006,SLN,NL,NLCS,1B,7,7,183,65,5,0,4,0,,,
reyesan01,2006,SLN,NL,NLCS,P,1,1,12,0,0,0,0,0,,0,0
rolensc01,2006,SLN,NL,NLCS,3B,7,6,159,4,11,2,0,0,,,
spiezsc01,2006,SLN,NL,NLCS,3B,1,1,24,1,1,0,0,0,,,
spiezsc01,2006,SLN,NL,NLCS,LF,3,3,72,5,0,0,0,0,,,
suppaje01,2006,SLN,NL,NLCS,P,2,2,45,0,2,0,0,0,,1,0
tagucso01,2006,SLN,NL,NLCS,CF,1,0,3,0,0,0,0,0,,,
tagucso01,2006,SLN,NL,NLCS,LF,3,0,18,1,0,0,0,0,,,
thompbr01,2006,SLN,NL,NLCS,P,2,0,2,0,0,0,0,0,,0,0
wainwad01,2006,SLN,NL,NLCS,P,3,0,9,0,0,0,0,0,,0,0
weaveje01,2006,SLN,NL,NLCS,P,2,2,35,1,1,0,0,0,,0,0
wilsopr01,2006,SLN,NL,NLCS,LF,3,3,72,7,0,0,0,0,,,
wilsopr01,2006,SLN,NL,NLCS,RF,1,1,27,4,1,0,0,0,,,
anderma02,2006,LAN,NL,NLDS1,LF,3,3,72,1,0,0,0,0,,,
anderma02,2006,LAN,NL,NLDS1,RF,1,0,3,0,0,0,0,0,,,
betemwi01,2006,LAN,NL,NLDS1,3B,3,2,60,3,1,1,0,0,,,
billich01,2006,LAN,NL,NLDS1,P,2,0,6,0,0,0,0,0,,0,0
broxtjo01,2006,LAN,NL,NLDS1,P,2,0,6,0,0,0,0,0,,1,0
drewjd01,2006,LAN,NL,NLDS1,RF,3,3,72,5,0,0,0,0,,,
ethiean01,2006,LAN,NL,NLDS1,LF,1,0,3,0,0,0,0,0,,,
furcara01,2006,LAN,NL,NLDS1,SS,3,3,75,9,9,0,2,0,,,
garcino01,2006,LAN,NL,NLDS1,1B,2,2,39,10,0,0,0,0,,,
hendrma01,2006,LAN,NL,NLDS1,P,3,0,8,0,1,0,0,0,,0,0
kentje01,2006,LAN,NL,NLDS1,1B,1,0,9,2,0,0,0,0,,,
kentje01,2006,LAN,NL,NLDS1,2B,3,3,66,3,5,1,0,0,,,
kuoho01,2006,LAN,NL,NLDS1,P,1,1,13,0,0,0,0,0,,0,0
loftoke01,2006,LAN,NL,NLDS1,CF,3,3,75,5,1,0,0,0,,,
loneyja01,2006,LAN,NL,NLDS1,1B,1,1,27,10,0,1,2,0,,,
lowede01,2006,LAN,NL,NLDS1,P,1,1,16,0,0,0,0,0,,0,0
lugoju01,2006,LAN,NL,NLDS1,2B,1,0,9,3,1,0,0,0,,,
lugoju01,2006,LAN,NL,NLDS1,3B,1,1,15,0,1,0,0,0,,,
maddugr01,2006,LAN,NL,NLDS1,P,1,1,12,0,1,0,0,0,,0,1
martiru01,2006,LAN,NL,NLDS1,C,3,3,75,24,2,0,0,0,0,2,1
pennybr01,2006,LAN,NL,NLDS1,P,1,0,3,0,0,0,0,0,,1,0
saitota01,2006,LAN,NL,NLDS1,P,2,0,8,0,0,0,0,0,,0,0
tomkobr01,2006,LAN,NL,NLDS1,P,2,0,3,0,0,1,0,0,,0,0
beltrca01,2006,NYN,NL,NLDS1,CF,3,3,81,9,0,1,0,0,,,
bradfch01,2006,NYN,NL,NLDS1,P,2,0,1,0,0,0,0,0,,0,0
chaveen01,2006,NYN,NL,NLDS1,LF,2,0,27,2,0,0,0,0,,,
chaveen01,2006,NYN,NL,NLDS1,RF,1,1,27,1,0,0,0,0,,,
delgaca01,2006,NYN,NL,NLDS1,1B,3,3,81,22,1,0,1,0,,,
felicpe01,2006,NYN,NL,NLDS1,P,3,0,5,1,1,0,0,0,,0,0
floydcl01,2006,NYN,NL,NLDS1,LF,3,3,54,4,0,0,0,0,,,
glavito02,2006,NYN,NL,NLDS1,P,1,1,18,0,2,0,0,0,,0,0
greensh01,2006,NYN,NL,NLDS1,RF,2,2,54,5,1,0,1,0,,,
heilmaa01,2006,NYN,NL,NLDS1,P,3,0,9,0,0,0,0,0,,0,0
loducpa01,2006,NYN,NL,NLDS1,C,3,3,81,23,0,0,1,0,0,2,0
mainejo01,2006,NYN,NL,NLDS1,P,1,1,13,0,1,0,0,0,,0,0
motagu01,2006,NYN,NL,NLDS1,P,2,0,12,0,0,0,0,0,,1,0
oliveda02,2006,NYN,NL,NLDS1,P,1,0,4,1,2,0,1,0,,0,0
reyesjo01,2006,NYN,NL,NLDS1,SS,3,3,81,5,8,0,1,0,,,
trachst01,2006,NYN,NL,NLDS1,P,1,1,10,1,0,0,0,0,,1,0
valenjo03,2006,NYN,NL,NLDS1,2B,3,3,81,3,6,1,1,0,,,
wagnebi02,2006,NYN,NL,NLDS1,P,3,0,9,0,1,0,0,0,,0,0
wrighda03,2006,NYN,NL,NLDS1,3B,3,3,81,4,3,1,1,0,,,
bardjo01,2006,SDN,NL,NLDS2,C,2,2,51,7,1,0,0,0,0,0,1
barfijo02,2006,SDN,NL,NLDS2,2B,4,2,52,9,5,0,1,0,,,
bellhma01,2006,SDN,NL,NLDS2,3B,1,0,3,0,1,0,0,0,,,
blumge01,2006,SDN,NL,NLDS2,3B,1,0,12,0,2,0,1,0,,,
blumge01,2006,SDN,NL,NLDS2,SS,4,4,79,5,6,0,1,0,,,
bowenro01,2006,SDN,NL,NLDS2,C,1,0,7,2,0,0,0,0,0,0,0
branyru01,2006,SDN,NL,NLDS2,3B,4,4,90,2,10,1,4,0,,,
camermi01,2006,SDN,NL,NLDS2,CF,4,4,105,5,1,0,0,0,,,
embreal01,2006,SDN,NL,NLDS2,P,1,0,1,0,0,0,0,0,,0,0
gilesbr02,2006,SDN,NL,NLDS2,RF,4,4,105,8,0,0,0,0,,,
gonzaad01,2006,SDN,NL,NLDS2,1B,4,4,105,38,7,0,8,0,,,
greenkh01,2006,SDN,NL,NLDS2,SS,3,0,26,0,4,0,1,0,,,
henslcl01,2006,SDN,NL,NLDS2,P,2,0,8,1,0,0,0,0,,0,0
hoffmtr01,2006,SDN,NL,NLDS2,P,1,0,3,0,0,0,0,0,,0,0
linebsc01,2006,SDN,NL,NLDS2,P,2,0,4,0,0,0,0,0,,0,0
meredcl01,2006,SDN,NL,NLDS2,P,2,0,11,0,0,0,0,0,,0,0
parkch01,2006,SDN,NL,NLDS2,P,1,0,6,0,0,0,0,0,,0,0
peavyja01,2006,SDN,NL,NLDS2,P,1,1,16,0,0,0,0,0,,1,1
piazzmi01,2006,SDN,NL,NLDS2,C,2,2,47,14,1,0,0,0,0,2,1
roberda07,2006,SDN,NL,NLDS2,LF,4,4,105,7,1,0,0,0,,,
seaneru01,2006,SDN,NL,NLDS2,P,1,0,5,0,0,0,0,0,,0,0
walketo04,2006,SDN,NL,NLDS2,2B,3,2,53,6,8,0,7,0,,,
wellsda01,2006,SDN,NL,NLDS2,P,1,1,15,0,1,0,0,0,,0,1
williwo02,2006,SDN,NL,NLDS2,P,1,1,16,1,0,0,0,0,,0,0
youngch03,2006,SDN,NL,NLDS2,P,1,1,20,0,0,0,0,0,,1,0
belliro01,2006,SLN,NL,NLDS2,2B,4,4,104,9,14,0,2,0,,,
bennega01,2006,SLN,NL,NLDS2,C,1,0,6,2,0,0,0,0,0,0,0
carpech01,2006,SLN,NL,NLDS2,P,2,2,40,1,0,0,0,0,,1,1
duncach01,2006,SLN,NL,NLDS2,LF,2,2,42,2,0,1,0,0,,,
eckstda01,2006,SLN,NL,NLDS2,SS,4,4,108,6,12,0,4,0,,,
edmonji01,2006,SLN,NL,NLDS2,CF,4,4,108,7,0,0,0,0,,,
encarju01,2006,SLN,NL,NLDS2,RF,4,4,108,8,0,0,0,0,,,
florera01,2006,SLN,NL,NLDS2,P,2,0,3,0,1,0,0,0,,0,0
hancojo01,2006,SLN,NL,NLDS2,P,1,0,5,0,0,0,0,0,,0,0
johnsty01,2006,SLN,NL,NLDS2,P,4,0,8,0,0,0,0,0,,0,0
kinnejo01,2006,SLN,NL,NLDS2,P,2,0,6,0,0,0,0,0,,0,0
loopebr01,2006,SLN,NL,NLDS2,P,1,0,5,0,1,0,0,0,,0,0
milesaa01,2006,SLN,NL,NLDS2,2B,1,0,4,0,0,0,0,0,,,
molinya01,2006,SLN,NL,NLDS2,C,4,4,102,33,5,1,1,0,0,2,1
pujolal01,2006,SLN,NL,NLDS2,1B,4,4,108,33,3,0,4,0,,,
rolensc01,2006,SLN,NL,NLDS2,3B,3,3,81,1,4,0,0,0,,,
spiezsc01,2006,SLN,NL,NLDS2,3B,1,1,27,1,0,0,0,0,,,
suppaje01,2006,SLN,NL,NLDS2,P,1,1,13,0,2,0,1,0,,1,0
tagucso01,2006,SLN,NL,NLDS2,LF,2,0,12,1,0,0,0,0,,,
thompbr01,2006,SLN,NL,NLDS2,P,1,0,2,0,0,0,0,0,,0,0
wainwad01,2006,SLN,NL,NLDS2,P,3,0,11,1,0,0,0,0,,0,0
weaveje01,2006,SLN,NL,NLDS2,P,1,1,15,1,0,0,0,0,,0,0
wilsopr01,2006,SLN,NL,NLDS2,LF,2,2,54,2,0,0,0,0,,,
bondeje01,2006,DET,AL,WS,P,1,1,16,0,2,0,0,0,,1,0
caseyse01,2006,DET,AL,WS,1B,3,3,72,29,0,0,3,0,,,
grandcu01,2006,DET,AL,WS,CF,5,5,126,9,0,0,0,0,,,
grillja01,2006,DET,AL,WS,P,2,0,5,0,2,0,0,0,,0,0
guillca01,2006,DET,AL,WS,1B,2,2,54,18,0,0,1,0,,,
guillca01,2006,DET,AL,WS,SS,3,3,72,4,7,0,2,0,,,
ingebr01,2006,DET,AL,WS,3B,5,5,123,2,12,3,0,0,,,
jonesto02,2006,DET,AL,WS,P,2,0,5,0,0,1,0,0,,0,0
ledezwi01,2006,DET,AL,WS,P,2,0,4,0,0,0,0,0,,0,0
minerza01,2006,DET,AL,WS,P,1,0,2,0,0,0,0,0,,0,0
monrocr01,2006,DET,AL,WS,LF,5,5,123,8,1,0,0,0,,,
ordonma01,2006,DET,AL,WS,RF,5,5,126,5,0,0,0,0,,,
perezne01,2006,DET,AL,WS,3B,1,0,3,1,1,0,1,0,,,
perezne01,2006,DET,AL,WS,SS,1,0,3,0,1,0,0,0,,,
polanpl01,2006,DET,AL,WS,2B,5,5,126,11,8,0,1,0,,,
roberna01,2006,DET,AL,WS,P,1,1,15,0,0,0,0,0,,0,0
rodnefe01,2006,DET,AL,WS,P,4,0,12,0,1,1,0,0,,0,0
rodriiv01,2006,DET,AL,WS,C,5,5,126,36,4,0,1,0,0,1,1
rogerke01,2006,DET,AL,WS,P,1,1,24,1,3,0,0,0,,0,0
santira01,2006,DET,AL,WS,SS,2,2,51,2,9,0,1,0,,,
thamema01,2006,DET,AL,WS,LF,1,0,3,0,0,0,0,0,,,
verlaju01,2006,DET,AL,WS,P,2,2,33,0,0,2,0,0,,0,1
walkeja01,2006,DET,AL,WS,P,1,0,1,0,0,0,0,0,,0,0
zumayjo01,2006,DET,AL,WS,P,3,0,9,0,0,1,0,0,,0,0
belliro01,2006,SLN,NL,WS,2B,3,3,81,5,9,0,1,0,,,
carpech01,2006,SLN,NL,WS,P,1,1,24,1,1,0,0,0,,0,0
duncach01,2006,SLN,NL,WS,RF,2,2,39,2,0,1,0,0,,,
eckstda01,2006,SLN,NL,WS,SS,5,5,132,6,13,0,1,0,,,
edmonji01,2006,SLN,NL,WS,CF,5,5,132,12,0,0,0,0,,,
encarju01,2006,SLN,NL,WS,RF,3,2,56,3,0,1,0,0,,,
florera01,2006,SLN,NL,WS,P,1,0,3,0,0,0,0,0,,0,0
johnsty01,2006,SLN,NL,WS,P,2,0,3,0,0,0,0,0,,0,0
kinnejo01,2006,SLN,NL,WS,P,2,0,3,0,0,0,0,0,,1,0
loopebr01,2006,SLN,NL,WS,P,3,0,7,0,0,0,0,0,,0,0
milesaa01,2006,SLN,NL,WS,2B,2,2,51,3,4,0,2,0,,,
molinya01,2006,SLN,NL,WS,C,5,5,132,35,3,0,0,0,0,1,0
pujolal01,2006,SLN,NL,WS,1B,5,5,132,47,1,1,3,0,,,
reyesan01,2006,SLN,NL,WS,P,1,1,24,0,0,0,0,0,,0,0
rolensc01,2006,SLN,NL,WS,3B,5,5,132,3,9,1,2,0,,,
suppaje01,2006,SLN,NL,WS,P,1,1,18,0,0,0,0,0,,0,0
tagucso01,2006,SLN,NL,WS,LF,3,2,50,4,0,0,0,0,,,
tagucso01,2006,SLN,NL,WS,RF,3,1,37,4,0,0,0,0,,,
thompbr01,2006,SLN,NL,WS,P,1,0,2,0,0,0,0,0,,0,0
wainwad01,2006,SLN,NL,WS,P,3,0,9,0,2,0,0,0,,0,0
weaveje01,2006,SLN,NL,WS,P,2,2,39,2,1,0,0,0,,0,0
wilsopr01,2006,SLN,NL,WS,LF,4,3,82,5,0,0,0,0,,,
beckejo02,2007,BOS,AL,ALCS,P,2,2,42,0,2,1,0,0,,0,0
coraal01,2007,BOS,AL,ALCS,2B,1,0,6,0,0,0,0,0,,,
coraal01,2007,BOS,AL,ALCS,SS,1,0,3,0,0,0,0,0,,,
crispco01,2007,BOS,AL,ALCS,CF,7,5,141,16,0,0,0,0,,,
delcama01,2007,BOS,AL,ALCS,P,3,0,5,0,0,0,0,0,,1,0
drewjd01,2007,BOS,AL,ALCS,RF,7,5,153,12,0,0,0,0,,,
ellsbja01,2007,BOS,AL,ALCS,CF,2,2,48,2,0,0,0,0,,,
ellsbja01,2007,BOS,AL,ALCS,LF,4,0,15,2,0,0,0,0,,,
gagneer01,2007,BOS,AL,ALCS,P,3,0,7,0,1,0,0,0,,0,0
kieltbo01,2007,BOS,AL,ALCS,RF,2,2,36,0,0,0,0,0,,,
lestejo01,2007,BOS,AL,ALCS,P,2,0,11,0,0,0,0,0,,0,0
lopezja02,2007,BOS,AL,ALCS,P,3,0,6,0,0,0,0,0,,0,0
lowelmi01,2007,BOS,AL,ALCS,3B,7,7,189,5,17,0,1,0,,,
lugoju01,2007,BOS,AL,ALCS,SS,7,7,186,6,17,1,4,0,,,
matsuda01,2007,BOS,AL,ALCS,P,2,2,29,0,1,0,0,0,,0,0
mirabdo01,2007,BOS,AL,ALCS,C,1,1,15,8,0,0,0,0,0,2,0
okajihi01,2007,BOS,AL,ALCS,P,3,0,15,0,0,0,0,0,,0,0
papeljo01,2007,BOS,AL,ALCS,P,3,0,15,0,0,0,0,0,,1,0
pedrodu01,2007,BOS,AL,ALCS,2B,7,7,183,13,17,0,4,0,,,
ramirma02,2007,BOS,AL,ALCS,LF,7,7,174,12,1,0,0,0,,,
schilcu01,2007,BOS,AL,ALCS,P,2,2,35,0,0,0,0,0,,0,0
timlimi01,2007,BOS,AL,ALCS,P,3,0,10,0,1,0,0,0,,0,0
varitja01,2007,BOS,AL,ALCS,C,7,6,174,55,0,0,0,0,0,1,0
wakefti01,2007,BOS,AL,ALCS,P,1,1,14,0,0,0,0,0,,1,0
youklke01,2007,BOS,AL,ALCS,1B,7,7,189,58,0,1,5,0,,,
betanra01,2007,CLE,AL,ALCS,P,5,0,24,0,0,0,0,0,,1,0
blakeca01,2007,CLE,AL,ALCS,3B,7,7,186,4,15,1,2,0,,,
borowjo01,2007,CLE,AL,ALCS,P,4,0,12,1,0,0,0,0,,0,0
byrdpa01,2007,CLE,AL,ALCS,P,1,1,15,0,1,0,0,0,,0,0
cabreas01,2007,CLE,AL,ALCS,2B,7,7,186,19,17,1,10,0,,,
carmofa01,2007,CLE,AL,ALCS,P,2,2,18,0,1,0,0,0,,1,0
fultzaa01,2007,CLE,AL,ALCS,P,1,0,0,0,0,0,0,0,,0,0
garkory01,2007,CLE,AL,ALCS,1B,6,6,159,46,7,2,13,0,,,
gutiefr01,2007,CLE,AL,ALCS,RF,6,5,144,15,2,0,0,0,,,
laffeaa01,2007,CLE,AL,ALCS,P,1,0,14,0,0,0,0,0,,0,0
lewisje01,2007,CLE,AL,ALCS,P,5,0,17,0,0,0,0,0,,0,0
loftoke01,2007,CLE,AL,ALCS,LF,7,7,186,14,1,0,0,0,,,
martivi01,2007,CLE,AL,ALCS,1B,1,1,27,7,0,0,1,0,,,
martivi01,2007,CLE,AL,ALCS,C,6,6,159,40,0,0,0,0,1,2,0
mastnto01,2007,CLE,AL,ALCS,P,3,0,14,0,2,0,0,0,,0,0
nixontr01,2007,CLE,AL,ALCS,RF,2,2,42,4,0,0,0,0,,,
peraljh01,2007,CLE,AL,ALCS,SS,7,7,186,10,22,0,11,0,,,
perezra01,2007,CLE,AL,ALCS,P,3,0,3,0,0,1,0,0,,0,0
sabatcc01,2007,CLE,AL,ALCS,P,2,2,31,1,1,0,1,0,,0,0
shoppke01,2007,CLE,AL,ALCS,C,1,1,27,5,0,0,0,0,0,0,0
sizemgr01,2007,CLE,AL,ALCS,CF,7,7,186,18,0,0,0,0,,,
westbja01,2007,CLE,AL,ALCS,P,2,2,38,2,0,0,0,0,,0,0
beckejo02,2007,BOS,AL,ALDS1,P,1,1,27,1,0,0,0,0,,0,0
crispco01,2007,BOS,AL,ALDS1,CF,3,3,81,8,0,0,0,0,,,
delcama01,2007,BOS,AL,ALDS1,P,1,0,4,1,0,0,0,0,,0,0
drewjd01,2007,BOS,AL,ALDS1,RF,3,3,81,7,0,0,0,0,,,
ellsbja01,2007,BOS,AL,ALDS1,LF,2,0,9,2,0,0,0,0,,,
gagneer01,2007,BOS,AL,ALDS1,P,1,0,3,0,0,0,0,0,,0,0
lopezja02,2007,BOS,AL,ALDS1,P,1,0,1,0,0,0,0,0,,0,0
lowelmi01,2007,BOS,AL,ALDS1,3B,3,3,81,3,5,1,0,0,,,
lugoju01,2007,BOS,AL,ALDS1,SS,3,3,81,7,11,0,1,0,,,
matsuda01,2007,BOS,AL,ALDS1,P,1,1,14,0,0,0,0,0,,2,0
okajihi01,2007,BOS,AL,ALDS1,P,2,0,7,0,0,0,0,0,,0,0
papeljo01,2007,BOS,AL,ALDS1,P,1,0,4,0,0,0,0,0,,3,0
pedrodu01,2007,BOS,AL,ALDS1,2B,3,3,81,2,9,0,1,0,,,
ramirma02,2007,BOS,AL,ALDS1,LF,3,3,72,3,0,0,0,0,,,
schilcu01,2007,BOS,AL,ALDS1,P,1,1,21,0,0,0,0,0,,0,0
varitja01,2007,BOS,AL,ALDS1,C,3,3,81,21,1,0,0,0,0,5,0
youklke01,2007,BOS,AL,ALDS1,1B,3,3,81,26,3,0,1,0,,,
anderga01,2007,LAA,AL,ALDS1,LF,3,3,56,2,0,0,0,0,,,
aybarer01,2007,LAA,AL,ALDS1,RF,1,0,3,1,0,0,0,0,,,
